1  1  1568435472  091419003112  0
1  2  1568435472  091419003112  0
1  3  1568435472  091419003112  0
1  4  1568435472  091419003112  0
1  5  1568435472  091419003112  0
1  6  1568435472  091419003112  0
1  7  1568435472  091419003112  0
1  8  1568435472  091419003112  0
1  9  1568435472  091419003112  0
1  10  1568435472  091419003112  1
0  0  1568435472  091419003112  0
